restaurant_id,restaurant_name,cuisine_type,city,locality,average_cost_for_two,rating,votes,delivery_time_min,discount_percent,menu_items_count,monthly_orders,review_count,distance_km,establishment_year,order_type
123731,Desi Dhaba,Thai,Ahmedabad,HSR Layout,991,3.7,7717,77,0,168,4191,5587,23.98,2023,Takeaway
123732,Andhra Meals,Cafe,Bhopal,Adyar,1719,2.5,47370,64,0,125,12139,24825,22.32,2021,Dine-In
123733,Pav Bhaji Hub,Desserts,Indore,Gachibowli,766,3.0,33381,26,40,149,10092,11225,0.53,1993,Dine-In
123734,Idli Express,Desserts,Bhopal,Navrangpura,692,2.8,47363,60,10,151,456,37714,11.53,2005,Dine-In
123735,Mumbai Bites,Mediterranean,Jaipur,Indiranagar,459,2.5,44638,72,15,119,1805,22585,12.56,2018,Dine-In
123736,Kerala Kitchen,Street Food,Pune,Anna Nagar,2108,3.9,28435,44,10,136,13042,13616,15.39,1990,Dine-In
123737,Dosa Delight,Seafood,Lucknow,Vastrapur,2197,4.5,8006,56,40,187,4548,2637,3.17,1991,Dine-In
123738,The Food Court,Thai,Jaipur,Navrangpura,2182,4.9,23073,28,0,80,7228,9700,20.03,1991,Delivery
123739,Pav Bhaji Hub,North Indian,Bangalore,Civil Lines,2464,2.4,6431,35,40,17,9857,4569,16.05,1990,Takeaway
123740,Zaiqa,Continental,Surat,Malad,2475,4.5,38551,76,50,49,992,31556,9.56,1990,Takeaway
123741,Flavours of India,Mughlai,Ahmedabad,Civil Lines,1100,2.0,46799,28,30,82,1852,18258,19.8,2001,Dine-In
123742,Curry Leaf,Italian,Hyderabad,Powai,1504,2.3,49754,90,40,62,5530,16769,15.97,2021,Dine-In
123743,The Coastal Cafe,Fast Food,Pune,Adyar,1279,4.3,37884,76,0,15,2729,31334,18.23,2021,Takeaway
123744,Zaiqa,Cafe,Nagpur,Adyar,1194,2.5,15174,16,40,146,733,8763,5.02,1995,Delivery
123745,Royal Feast,Italian,Kanpur,Malad,2130,3.4,3508,58,20,145,4689,1998,17.73,2001,Takeaway
123746,The Coastal Cafe,Italian,Mumbai,HSR Layout,406,3.4,40905,50,10,63,8859,39193,3.22,1995,Dine-In
123747,The Food Court,Fast Food,Ahmedabad,Malad,1739,3.5,16979,82,40,110,14880,2773,5.2,2008,Delivery
123748,Naan Stop,Street Food,Indore,Juhu,1797,2.1,24228,81,25,100,13817,3842,9.76,1997,Dine-In
123749,The Food Court,South Indian,Delhi,HSR Layout,2396,2.3,4149,15,50,16,5922,2590,22.55,1999,Delivery
123750,Zaiqa,Cafe,Chennai,Juhu,424,4.9,24364,64,10,54,11933,21906,2.43,2010,Dine-In
123751,Saffron Kitchen,Desserts,Jaipur,Vastrapur,1424,4.3,26353,86,0,52,10784,21497,15.54,1990,Dine-In
123752,Naan Stop,Continental,Bhopal,Connaught Place,240,4.6,2354,38,25,52,1921,77,16.61,1995,Takeaway
123753,Street Spice,Chinese,Nagpur,Gachibowli,1332,2.5,27262,42,20,30,11219,2124,19.66,1999,Delivery
123754,Naan Stop,Italian,Delhi,Malad,1877,2.6,40807,67,10,137,10841,39725,8.74,2001,Dine-In
123755,Dosa Delight,North Indian,Delhi,Juhu,1125,4.9,44673,78,20,82,7781,36756,7.28,1997,Dine-In
123756,Street Spice,Mexican,Surat,Connaught Place,553,2.5,31385,79,20,165,12966,23931,8.09,2019,Dine-In
123757,Mumbai Bites,Desserts,Chennai,Salt Lake,280,3.0,11363,64,20,27,11708,4865,1.16,2015,Delivery
123758,Goan Getaway,Italian,Nagpur,Connaught Place,784,2.8,21386,85,15,53,2740,2348,1.37,2002,Delivery
123759,Desi Dhaba,Mughlai,Surat,Juhu,1928,4.1,43915,76,10,47,1400,21491,19.58,2006,Dine-In
123760,Goan Getaway,Mediterranean,Bhopal,Vastrapur,198,3.7,13071,21,0,171,12847,5022,24.26,2023,Delivery
123761,Masala Zone,Mediterranean,Lucknow,Connaught Place,2077,3.9,42098,22,25,88,10310,41731,18.95,1995,Takeaway
123762,The Biryani House,Biryani,Surat,Indiranagar,2193,3.5,28546,20,40,89,3001,534,23.57,2000,Delivery
123763,The Coastal Cafe,Fast Food,Delhi,Hitech City,249,4.6,41125,77,0,58,9560,21075,21.63,2017,Delivery
123764,Chai & Chaat,Continental,Kolkata,HSR Layout,1712,2.3,19467,54,30,41,6885,6674,12.25,2019,Dine-In
123765,Mango Lassi,Fast Food,Kanpur,Indiranagar,1909,2.2,2564,47,30,96,4588,2183,20.27,2012,Dine-In
123766,Chettinad Kitchen,Cafe,Kanpur,Malad,1604,3.4,30879,68,20,13,8814,18617,11.93,2023,Dine-In
123767,Idli Express,Biryani,Nagpur,Indiranagar,733,4.5,38003,28,50,191,10595,34407,21.29,1994,Takeaway
123768,Saffron Kitchen,Thai,Hyderabad,Malad,1855,4.5,1444,71,15,46,12114,320,24.56,2013,Takeaway
123769,The Thali Place,Mexican,Pune,HSR Layout,2373,3.6,27192,73,0,54,4589,5657,21.94,2012,Delivery
123770,Tandoor Palace,Biryani,Indore,Powai,1473,4.5,31744,45,20,128,7612,8685,0.56,2014,Dine-In
123771,Curry Leaf,South Indian,Chennai,Whitefield,449,4.6,744,89,15,168,2941,566,21.04,1993,Delivery
123772,Goan Getaway,Mediterranean,Bangalore,Indiranagar,1223,3.7,18220,63,10,114,8934,11076,14.13,2010,Delivery
123773,Roti Republic,Desserts,Jaipur,Koramangala,2208,2.5,41029,41,20,45,12192,9219,4.4,2001,Delivery
123774,Curry Leaf,Mughlai,Pune,Bandra,901,4.8,10488,52,50,121,2160,3181,12.05,1999,Delivery
123775,The Food Court,Mediterranean,Bangalore,Powai,2174,3.4,34561,16,30,89,1225,31792,5.09,2004,Takeaway
123776,Desi Dhaba,Mexican,Lucknow,Koramangala,2439,3.3,3510,64,20,195,5026,3313,5.22,1992,Delivery
123777,Tamil Tadka,Street Food,Indore,Vastrapur,1835,4.8,31157,15,10,43,2546,15332,3.58,2005,Dine-In
123778,The Food Court,Seafood,Indore,Civil Lines,2234,2.2,44911,85,30,151,6236,9393,2.81,2005,Dine-In
123779,Royal Feast,Mediterranean,Jaipur,Bandra,1168,2.3,17950,32,0,58,12798,15168,4.7,2018,Takeaway
123780,Zaiqa,Mughlai,Lucknow,Civil Lines,2474,3.4,10591,90,30,30,13181,2559,21.78,2005,Takeaway
123781,Naan Stop,Thai,Surat,Bandra,812,5.0,48613,40,0,108,12915,9096,21.8,2005,Takeaway
123782,The Coastal Cafe,North Indian,Pune,Gomti Nagar,397,4.8,21250,56,0,33,6466,12545,8.33,2008,Delivery
123783,The Coastal Cafe,North Indian,Bangalore,Malad,485,2.2,20201,89,30,54,2716,15241,23.48,2006,Dine-In
123784,Kebab Corner,Mughlai,Jaipur,Malad,2102,4.5,37816,46,15,197,878,1771,2.05,2019,Takeaway
123785,The Biryani House,Cafe,Kanpur,Malad,940,3.9,19909,89,0,187,11475,16494,3.55,2010,Takeaway
123786,Chettinad Kitchen,Seafood,Bhopal,HSR Layout,580,2.4,6008,47,40,108,11002,1385,9.61,1999,Dine-In
123787,Chai & Chaat,Street Food,Kolkata,Bandra,2224,4.7,11644,69,10,69,9577,9209,14.85,1999,Takeaway
123788,Desi Dhaba,Mexican,Kanpur,Gachibowli,254,2.4,41925,30,50,81,9618,28338,22.28,2000,Dine-In
123789,The Thali Place,Mughlai,Hyderabad,Gachibowli,1538,3.3,48931,23,0,37,8304,3340,3.71,2011,Delivery
123790,Roti Republic,Street Food,Ahmedabad,Vastrapur,2465,4.5,34458,39,50,165,1080,23094,4.85,2000,Takeaway
123791,Desi Dhaba,South Indian,Bhopal,Vastrapur,499,4.0,28145,56,25,25,13792,1924,3.54,1997,Dine-In
123792,Chai & Chaat,Continental,Nagpur,Salt Lake,2332,3.9,6360,34,25,147,5056,194,1.72,2001,Dine-In
123793,Curry Leaf,Cafe,Hyderabad,Salt Lake,913,4.2,21438,75,25,114,1193,9674,8.47,2018,Takeaway
123794,Goan Getaway,Street Food,Kolkata,Gachibowli,2196,4.5,46297,17,15,112,11646,25866,11.41,1998,Dine-In
123795,Andhra Meals,Mughlai,Pune,Malad,214,4.2,34239,30,40,33,13126,14544,10.01,2019,Takeaway
123796,Pav Bhaji Hub,Italian,Hyderabad,Juhu,717,3.7,39978,38,0,90,8832,36772,9.2,2007,Takeaway
123797,Desi Dhaba,Fast Food,Chennai,Connaught Place,2314,3.6,7832,46,0,161,10497,58,0.86,2007,Delivery
123798,The Coastal Cafe,Mexican,Pune,Malad,1063,2.5,37511,79,15,81,5922,22083,6.23,2012,Takeaway
123799,The Coastal Cafe,North Indian,Delhi,Gomti Nagar,1458,2.9,27485,45,20,148,697,8555,16.11,2013,Takeaway
123800,Spice Garden,Seafood,Chennai,Salt Lake,2009,3.2,19966,90,30,168,5297,12622,17.54,1992,Delivery
123801,Pav Bhaji Hub,Fast Food,Jaipur,Koramangala,2146,3.6,2729,17,40,50,4110,1319,5.19,2000,Takeaway
123802,The Coastal Cafe,Mexican,Jaipur,Anna Nagar,614,4.4,46826,31,0,42,8938,12478,2.63,2001,Delivery
123803,Chettinad Kitchen,Seafood,Ahmedabad,Civil Lines,992,2.9,21517,64,50,81,6100,13008,5.63,1998,Takeaway
123804,Dosa Delight,North Indian,Ahmedabad,Whitefield,730,4.3,30864,22,0,77,13750,29266,9.21,2013,Delivery
123805,Kebab Corner,Desserts,Pune,Koramangala,1662,3.2,25963,86,40,71,412,13920,8.35,1993,Takeaway
123806,The Food Court,South Indian,Chennai,Anna Nagar,517,3.8,27875,75,0,114,3856,24711,7.22,1995,Delivery
123807,Street Spice,Italian,Surat,Powai,926,2.3,9404,41,50,74,12771,5337,11.66,1996,Takeaway
123808,Chai & Chaat,Street Food,Bhopal,Gachibowli,2173,2.4,7261,35,30,99,8411,2073,6.95,2021,Dine-In
123809,The Food Court,Biryani,Pune,Powai,1250,4.6,17944,90,0,102,2655,9862,7.41,1998,Takeaway
123810,Naan Stop,Seafood,Lucknow,Whitefield,488,3.8,10498,43,20,178,1202,8864,3.54,2006,Takeaway
123811,Kebab Corner,South Indian,Jaipur,Adyar,1523,2.1,2464,31,0,95,183,1528,24.06,1993,Takeaway
123812,Curry Leaf,Biryani,Ahmedabad,Whitefield,2493,2.9,645,61,0,93,8391,354,7.75,2003,Takeaway
123813,Tamil Tadka,Street Food,Hyderabad,Bandra,171,3.3,16054,80,10,31,4234,1516,16.52,2010,Delivery
123814,Andhra Meals,Chinese,Hyderabad,HSR Layout,495,3.0,38531,43,30,64,1355,19075,15.33,2010,Dine-In
123815,Saffron Kitchen,Desserts,Indore,Bandra,358,3.9,24710,47,15,145,1717,23340,15.61,2017,Takeaway
123816,Naan Stop,Thai,Bangalore,Anna Nagar,2068,2.9,35595,71,10,115,6244,23689,24.38,2014,Dine-In
123817,Spice Garden,Seafood,Chennai,Andheri,586,2.3,9469,83,10,199,3758,3395,16.52,2001,Dine-In
123818,South Indian Hut,Desserts,Hyderabad,Juhu,1671,3.7,7455,45,10,137,13975,2735,20.95,2002,Delivery
123819,Desi Dhaba,Desserts,Pune,Salt Lake,964,2.5,32650,38,0,138,1158,31943,11.87,2012,Delivery
123820,Goan Getaway,Continental,Kanpur,Koramangala,647,4.2,24522,71,40,191,4379,1941,22.59,2022,Delivery
123821,Idli Express,Biryani,Nagpur,Anna Nagar,1928,2.8,48684,28,10,110,10356,35281,14.18,2002,Delivery
123822,Dosa Delight,Mughlai,Kanpur,Andheri,1134,4.8,30359,61,30,168,9044,11419,9.19,2014,Delivery
123823,Kerala Kitchen,North Indian,Bangalore,Hazratganj,340,4.7,41434,77,50,134,14504,7210,4.44,1992,Takeaway
123824,Dosa Delight,Mughlai,Indore,Adyar,1779,4.1,37403,37,25,42,9499,31837,17.98,1990,Dine-In
123825,The Thali Place,North Indian,Lucknow,Bandra,2429,3.6,3329,61,40,144,707,756,12.37,2000,Takeaway
123826,Zaiqa,Desserts,Indore,Gachibowli,1453,3.1,31901,88,15,45,5548,26883,11.06,2022,Dine-In
123827,Chai & Chaat,Desserts,Kanpur,Civil Lines,2260,3.7,6331,47,40,38,12044,1874,8.07,2004,Dine-In
123828,Street Spice,Thai,Bangalore,Bandra,697,3.1,13616,37,30,168,14030,9767,23.73,2003,Takeaway
123829,Street Spice,Mexican,Pune,Vastrapur,2490,3.6,22698,33,25,135,5798,17581,10.49,2019,Delivery
123830,Masala Zone,Desserts,Hyderabad,Gomti Nagar,1932,2.3,23930,60,0,120,11116,708,15.04,2013,Delivery
123831,Zaiqa,Fast Food,Mumbai,Connaught Place,2378,4.8,45539,15,20,30,9454,45196,3.68,2009,Dine-In
123832,South Indian Hut,Thai,Mumbai,Juhu,2426,5.0,47730,63,15,182,4085,47067,19.72,2005,Dine-In
123833,Idli Express,Seafood,Kolkata,Adyar,275,4.8,20501,84,0,119,9517,6918,17.01,2005,Takeaway
123834,Chai & Chaat,Fast Food,Surat,Gomti Nagar,578,4.2,38254,50,50,123,332,2045,13.2,2003,Dine-In
123835,Chai & Chaat,Mexican,Nagpur,Gachibowli,1657,2.7,7170,81,50,79,5727,921,16.95,1994,Delivery
123836,Idli Express,Desserts,Indore,Bandra,2067,4.8,24047,70,25,165,3800,2812,24.48,2010,Dine-In
123837,Desi Dhaba,Thai,Kanpur,Indiranagar,2259,2.4,28449,41,50,94,2809,1997,7.01,2009,Takeaway
123838,Punjab Grill,North Indian,Chennai,Salt Lake,1028,4.8,38172,19,50,41,2050,13118,3.7,2023,Takeaway
123839,Pav Bhaji Hub,Street Food,Jaipur,Indiranagar,1594,4.5,29674,81,10,155,1123,16115,13.31,2005,Delivery
123840,Idli Express,North Indian,Bhopal,Andheri,855,3.5,12708,33,0,64,3070,8120,6.12,2018,Dine-In
123841,Idli Express,Chinese,Delhi,Whitefield,1680,4.7,22894,19,10,77,1145,767,8.46,2006,Dine-In
123842,Masala Zone,Seafood,Bhopal,Connaught Place,1063,4.2,36188,33,10,146,10306,23477,16.08,1991,Delivery
123843,Chettinad Kitchen,Thai,Mumbai,HSR Layout,451,3.6,3159,25,20,180,13198,1749,1.02,1991,Delivery
123844,Royal Feast,Mughlai,Lucknow,Powai,1465,2.2,28099,61,0,89,11048,19070,15.66,2014,Dine-In
123845,Royal Feast,Fast Food,Kolkata,Salt Lake,1977,4.5,44004,68,0,73,5361,10090,6.73,2023,Dine-In
123846,Saffron Kitchen,Biryani,Bhopal,Salt Lake,1271,3.9,45864,78,30,126,14771,41918,20.55,2001,Takeaway
123847,Kebab Corner,Fast Food,Jaipur,Hitech City,1381,2.6,30974,83,0,24,68,515,18.89,2008,Delivery
123848,Flavours of India,Street Food,Bhopal,Navrangpura,231,3.6,32792,60,25,33,13224,7052,4.3,2004,Delivery
123849,Punjab Grill,Mediterranean,Bangalore,HSR Layout,2112,4.4,24473,17,50,120,10993,23400,6.59,2010,Dine-In
123850,The Biryani House,Mexican,Indore,Hitech City,2061,3.5,25435,57,20,33,8063,10532,0.32,2013,Dine-In
123851,Tandoor Palace,Fast Food,Bhopal,Vastrapur,638,4.3,11859,44,25,22,5133,2286,24.0,2005,Dine-In
123852,Royal Feast,Continental,Kolkata,Vastrapur,892,4.2,28967,51,0,81,3620,10258,10.18,2017,Dine-In
123853,Desi Dhaba,Fast Food,Kanpur,Civil Lines,2116,3.4,40562,48,0,181,8681,29975,0.3,2018,Delivery
123854,Naan Stop,Mexican,Hyderabad,Andheri,1999,3.1,9882,38,10,51,7428,263,14.17,1995,Delivery
123855,Pav Bhaji Hub,Mexican,Kanpur,Koramangala,806,4.7,32795,77,0,184,214,2971,6.12,2021,Delivery
123856,Spice Garden,Street Food,Ahmedabad,Andheri,1236,3.6,1985,40,40,174,12800,1417,22.55,1999,Takeaway
123857,Mango Lassi,Desserts,Chennai,Civil Lines,1308,4.3,44342,66,30,51,812,6998,21.41,1999,Delivery
123858,The Food Court,Cafe,Lucknow,Gachibowli,327,4.5,31287,89,15,152,1593,15986,0.59,1992,Delivery
123859,Dosa Delight,Mughlai,Bangalore,Powai,1907,4.6,12846,58,10,169,7268,12696,16.68,2001,Takeaway
123860,Tamil Tadka,Biryani,Hyderabad,Andheri,1473,3.7,22242,36,50,180,965,20366,20.02,2019,Delivery
123861,Spice Garden,Continental,Kolkata,Civil Lines,1588,3.3,8933,29,0,11,1130,3677,17.37,1999,Takeaway
123862,Zaiqa,South Indian,Kanpur,Gachibowli,2223,4.3,45749,39,25,130,466,17882,3.28,2012,Dine-In
123863,Kebab Corner,Continental,Jaipur,Indiranagar,2443,3.0,8773,70,40,176,14904,7955,23.22,1996,Takeaway
123864,Mumbai Bites,South Indian,Hyderabad,Vastrapur,2474,2.9,30460,62,10,47,8255,14018,9.61,1994,Dine-In
123865,Andhra Meals,Chinese,Kolkata,Bandra,1619,2.0,33156,31,10,96,6607,8722,18.28,2016,Delivery
123866,Desi Dhaba,Thai,Surat,Indiranagar,1718,4.6,46118,76,0,139,3518,13537,9.53,2018,Delivery
123867,The Food Court,Seafood,Hyderabad,Hitech City,1121,4.8,3215,61,25,142,8946,1705,23.46,2012,Takeaway
123868,Kebab Corner,Seafood,Bhopal,Bandra,1600,4.6,17765,34,50,11,9821,9508,16.21,2021,Takeaway
123869,The Biryani House,Italian,Delhi,HSR Layout,1126,2.1,31157,79,10,106,2521,15831,22.76,1998,Takeaway
123870,Naan Stop,Biryani,Bhopal,Gachibowli,802,3.0,18141,17,0,175,1612,16413,10.51,2007,Dine-In
123871,The Biryani House,Continental,Kanpur,Hazratganj,1528,2.9,24234,80,0,186,5856,13512,16.23,1998,Delivery
123872,Flavours of India,Fast Food,Surat,Andheri,680,3.3,3147,22,0,10,7503,1722,5.06,1998,Dine-In
123873,Saffron Kitchen,North Indian,Ahmedabad,Adyar,1215,2.2,43722,60,25,56,4029,33614,8.33,1999,Dine-In
123874,The Food Court,Thai,Mumbai,Connaught Place,2425,2.9,37093,39,10,13,4990,34104,8.64,2021,Delivery
123875,Andhra Meals,Chinese,Indore,Hazratganj,792,2.4,45466,32,30,159,11246,41452,21.22,2011,Delivery
123876,Punjab Grill,Chinese,Surat,Anna Nagar,770,4.9,44856,54,0,134,3474,1873,13.22,2001,Dine-In
123877,Mango Lassi,Street Food,Lucknow,Navrangpura,693,4.4,22421,80,0,179,10003,11134,10.27,2016,Dine-In
123878,Curry Leaf,Mediterranean,Kanpur,Hitech City,1741,3.3,30348,57,30,88,3270,11073,23.75,1997,Takeaway
123879,Pav Bhaji Hub,South Indian,Pune,Salt Lake,783,3.8,5554,24,0,195,14107,417,20.46,1991,Delivery
123880,Royal Feast,Biryani,Pune,HSR Layout,269,5.0,36758,25,40,86,8728,36544,13.72,2008,Takeaway
123881,Flavours of India,Mediterranean,Bhopal,Juhu,181,4.6,1873,27,0,26,9726,1676,10.17,2009,Dine-In
123882,Punjab Grill,Desserts,Kolkata,Gomti Nagar,1938,4.4,9824,35,0,95,7570,7231,23.52,1996,Takeaway
123883,Dosa Delight,Continental,Delhi,HSR Layout,2279,2.2,33825,79,50,67,475,8829,14.48,2017,Delivery
123884,South Indian Hut,North Indian,Mumbai,HSR Layout,2155,3.1,36677,47,10,115,10804,29050,13.99,2010,Takeaway
123885,Andhra Meals,Continental,Bangalore,Malad,1817,2.5,9117,43,25,197,5819,3597,15.48,2022,Dine-In
123886,Spice Garden,Street Food,Mumbai,Connaught Place,1476,2.9,41547,56,25,139,12406,23523,14.48,2019,Takeaway
123887,Kebab Corner,Biryani,Jaipur,Malad,2100,4.3,34391,52,10,135,799,1127,22.24,2023,Delivery
123888,Punjab Grill,Seafood,Indore,Gomti Nagar,1214,2.9,42521,24,0,51,14250,26680,14.7,2010,Dine-In
123889,Pav Bhaji Hub,Biryani,Surat,Vastrapur,2470,2.5,3964,63,0,144,7247,1994,11.93,2006,Dine-In
123890,Chettinad Kitchen,Thai,Indore,Indiranagar,862,3.3,41502,48,50,78,9373,17847,8.33,1991,Dine-In
123891,The Food Court,Mexican,Hyderabad,Koramangala,200,4.1,15895,41,0,18,1394,11664,4.51,2012,Delivery
123892,Goan Getaway,South Indian,Surat,Connaught Place,424,4.0,21180,27,25,18,4642,20402,1.59,1998,Dine-In
123893,Naan Stop,Italian,Hyderabad,Bandra,1745,3.0,9742,77,0,73,3294,3007,11.93,1991,Delivery
123894,Kebab Corner,South Indian,Kolkata,Gachibowli,1517,3.6,5686,83,25,105,4525,3614,3.36,2011,Dine-In
123895,Kerala Kitchen,Chinese,Kanpur,HSR Layout,225,3.9,28611,66,50,86,9926,6598,0.39,2014,Delivery
123896,Chettinad Kitchen,Cafe,Mumbai,Juhu,1228,2.6,10970,32,0,71,13480,1794,11.65,2015,Dine-In
123897,Flavours of India,Seafood,Jaipur,Bandra,2010,3.0,16577,28,30,171,987,14102,9.17,2022,Takeaway
123898,Tamil Tadka,Mughlai,Mumbai,Hitech City,1358,5.0,27720,54,0,140,2294,13450,7.33,2006,Dine-In
123899,Flavours of India,Fast Food,Ahmedabad,Salt Lake,539,3.8,3825,38,25,94,2310,1204,18.16,2019,Dine-In
123900,Curry Leaf,Street Food,Surat,Anna Nagar,267,4.4,1491,87,15,106,11359,1278,19.96,1995,Dine-In
123901,Zaiqa,Fast Food,Hyderabad,Indiranagar,157,3.1,23403,84,40,89,9533,6002,5.37,2000,Delivery
123902,The Biryani House,Street Food,Delhi,Salt Lake,2166,3.2,19886,19,30,156,7455,5102,12.27,2013,Delivery
123903,Roti Republic,Thai,Kanpur,Whitefield,483,3.8,21590,38,0,183,6914,13862,0.37,2010,Takeaway
123904,Flavours of India,Biryani,Nagpur,Hitech City,651,4.6,33852,48,10,83,5279,15506,17.98,1996,Dine-In
123905,Street Spice,Chinese,Kolkata,Indiranagar,833,3.8,41758,84,10,69,4460,39229,9.81,2011,Takeaway
123906,Mumbai Bites,Cafe,Mumbai,Connaught Place,495,4.3,38529,59,25,52,9925,22393,24.49,2013,Delivery
123907,Idli Express,North Indian,Delhi,Whitefield,2361,4.3,27089,51,25,142,12838,4020,9.7,2006,Takeaway
123908,Masala Zone,Seafood,Ahmedabad,Whitefield,774,3.8,15655,18,40,78,7759,8703,9.32,1990,Dine-In
123909,Naan Stop,Fast Food,Surat,Indiranagar,507,2.6,39061,44,0,70,2619,8540,9.25,2010,Takeaway
123910,Andhra Meals,Continental,Delhi,Adyar,1270,4.1,46210,90,0,193,94,43614,24.44,2009,Delivery
123911,Chai & Chaat,Italian,Jaipur,Vastrapur,1385,2.0,14228,47,10,145,10229,13384,14.81,1999,Delivery
123912,Royal Feast,Seafood,Surat,Malad,1160,3.7,5476,90,40,184,2530,3454,19.76,2016,Dine-In
123913,Kebab Corner,North Indian,Bangalore,Whitefield,2162,3.9,1708,41,0,179,10985,1592,6.34,1999,Dine-In
123914,Naan Stop,Mexican,Jaipur,Hitech City,1041,3.6,6892,28,10,96,8232,5602,23.53,2008,Dine-In
123915,Saffron Kitchen,Chinese,Nagpur,Whitefield,2066,2.5,31389,54,0,189,7980,22929,7.61,2009,Delivery
123916,Idli Express,Continental,Nagpur,Hitech City,1459,2.7,14209,21,0,181,7290,13029,6.14,2020,Takeaway
123917,Chai & Chaat,Thai,Lucknow,Koramangala,2421,4.7,18190,46,0,56,3825,9563,18.01,2004,Delivery
123918,The Coastal Cafe,Seafood,Bhopal,Adyar,607,3.2,16521,71,10,121,7112,1512,12.88,1991,Takeaway
123919,Punjab Grill,North Indian,Surat,Powai,1663,2.7,19891,46,0,91,5558,8140,3.12,2008,Delivery
123920,Zaiqa,Thai,Delhi,Gachibowli,1222,3.1,3825,31,0,19,14850,477,16.81,2017,Dine-In
123921,Mango Lassi,North Indian,Surat,Andheri,2138,4.4,31013,67,20,177,10822,7350,22.42,2003,Delivery
123922,Spice Garden,Continental,Kanpur,Hazratganj,908,4.0,8476,48,20,183,11509,3848,9.29,2002,Dine-In
123923,The Coastal Cafe,Seafood,Bhopal,Gomti Nagar,1671,2.9,40753,34,25,40,11228,18454,23.26,2010,Dine-In
123924,Tandoor Palace,Street Food,Chennai,Hitech City,2477,2.4,40106,38,0,78,9279,1476,10.15,1997,Takeaway
123925,Masala Zone,Desserts,Pune,Adyar,2179,4.2,7598,48,10,134,11693,5017,3.13,1997,Delivery
123926,The Coastal Cafe,Seafood,Surat,Gachibowli,2057,4.4,26229,69,0,149,2802,4336,3.47,1991,Dine-In
123927,Mumbai Bites,Desserts,Pune,Whitefield,457,3.0,15113,19,40,82,752,7085,3.42,2022,Dine-In
123928,Chai & Chaat,Biryani,Pune,Indiranagar,1154,3.9,9799,39,0,15,9702,9751,8.57,1997,Dine-In
123929,Idli Express,Italian,Chennai,Powai,1715,4.8,29405,78,15,152,3847,15548,16.75,2013,Delivery
123930,Tandoor Palace,Mughlai,Bhopal,Hitech City,476,3.8,25406,66,50,42,8844,23516,24.1,1999,Dine-In
123931,Zaiqa,Street Food,Mumbai,Indiranagar,2162,3.2,10789,35,0,29,2837,6118,3.13,2016,Takeaway
123932,Royal Feast,Cafe,Hyderabad,Powai,2402,2.1,26946,39,0,102,2232,26213,3.53,2000,Delivery
123933,Desi Dhaba,Cafe,Pune,Salt Lake,1704,4.1,14420,63,20,48,12237,6046,24.35,1995,Delivery
123934,The Coastal Cafe,Mughlai,Pune,Andheri,1029,2.3,18057,78,50,112,116,9557,20.28,2004,Takeaway
123935,Pav Bhaji Hub,Biryani,Kolkata,Bandra,408,3.9,45379,76,10,11,6669,14730,12.5,2001,Takeaway
123936,The Thali Place,South Indian,Mumbai,Bandra,2376,3.3,48207,59,40,61,9716,47718,9.03,1993,Delivery
123937,Kebab Corner,Seafood,Lucknow,Whitefield,925,2.8,13718,51,0,53,5183,4272,20.11,1998,Takeaway
123938,Andhra Meals,Desserts,Kolkata,Civil Lines,1457,2.1,44478,79,30,41,3047,26064,18.97,2017,Delivery
123939,Spice Garden,Mughlai,Ahmedabad,Adyar,1602,2.6,30903,82,40,176,11088,13072,9.42,2013,Dine-In
123940,Royal Feast,Thai,Bhopal,Adyar,375,4.6,49565,19,15,20,11738,2062,20.16,2015,Takeaway
123941,Saffron Kitchen,Italian,Bhopal,Gachibowli,1604,4.3,22248,20,0,98,4700,17756,5.98,2019,Takeaway
123942,Tandoor Palace,North Indian,Bhopal,Powai,587,4.1,16811,63,0,129,2700,3891,3.7,2023,Delivery
123943,Mango Lassi,South Indian,Mumbai,Civil Lines,824,3.7,39882,79,0,110,4401,6349,5.08,2000,Dine-In
123944,Idli Express,Mediterranean,Mumbai,Vastrapur,484,3.7,39941,66,25,168,13526,32097,0.96,1999,Dine-In
123945,Dosa Delight,Mughlai,Mumbai,Indiranagar,1755,2.8,22260,70,25,149,14332,20501,0.93,2017,Takeaway
123946,Street Spice,Thai,Lucknow,Vastrapur,615,3.0,12094,59,10,173,14199,169,7.61,2013,Delivery
123947,Goan Getaway,Cafe,Chennai,Andheri,1217,2.6,30474,28,0,116,14877,25373,16.68,1990,Takeaway
123948,Flavours of India,Mediterranean,Bangalore,Whitefield,2283,4.6,7616,72,0,129,7642,5900,3.2,2003,Delivery
123949,Tamil Tadka,Seafood,Mumbai,HSR Layout,2020,2.9,36230,82,0,64,9452,15671,3.29,2008,Delivery
123950,Roti Republic,Biryani,Hyderabad,Adyar,1989,2.2,42185,35,10,114,428,4370,5.62,2015,Dine-In
